,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups6,1,1,100,8,1.0,0.5800000000000001,1772.3535690307617
1,Newsgroups6,1,2,100,8,1.0,0.64,1781.256552696228
2,Newsgroups6,1,3,100,8,1.0,0.8400000000000001,1843.2853465080261
3,Newsgroups6,1,4,100,8,1.0,0.92,1878.4301090240479
4,Newsgroups6,1,5,100,8,1.0,0.8800000000000001,1901.3122899532318
5,Newsgroups6,1,6,100,8,1.0,0.92,1770.8772571086884
6,Newsgroups6,1,7,100,8,1.0,0.8,1785.7733099460602
7,Newsgroups6,1,8,100,8,1.0,1.0,1920.847650051117
8,Newsgroups6,1,9,100,8,1.0,0.4800000000000001,1755.3394813537598
9,Newsgroups6,1,10,100,8,1.0,1.0,1956.8982801437378
10,Newsgroups6,2,1,100,8,1.0,0.8,1789.0387716293335
11,Newsgroups6,2,2,100,8,1.0,0.8800000000000001,1852.7211227416992
12,Newsgroups6,2,3,100,8,1.0,0.92,1761.3132455348969
13,Newsgroups6,2,4,100,8,1.0,0.92,1862.064109325409
14,Newsgroups6,2,5,100,8,1.0,1.0,1872.9639022350311
15,Newsgroups6,2,6,100,8,1.0,0.52,1713.9904086589813
16,Newsgroups6,2,7,100,8,1.0,0.8600000000000001,1819.7642481327057
17,Newsgroups6,2,8,100,8,1.0,1.0,1797.3985137939453
18,Newsgroups6,2,9,100,8,1.0,0.9600000000000001,1820.3471093177795
19,Newsgroups6,2,10,100,8,1.0,0.92,1858.1516816616058
20,Newsgroups6,3,1,100,8,1.0,0.7200000000000001,1747.4942648410797
21,Newsgroups6,3,2,100,8,1.0,0.9600000000000001,1823.5822608470917
22,Newsgroups6,3,3,100,8,1.0,0.8,1752.7871284484863
23,Newsgroups6,3,4,100,8,1.0,0.92,1804.85889005661
24,Newsgroups6,3,5,100,8,1.0,1.0,1880.4078440666199
25,Newsgroups6,3,6,100,8,1.0,1.0,1934.8847930431366
26,Newsgroups6,3,7,100,8,1.0,0.7600000000000001,1857.505877494812
27,Newsgroups6,3,8,100,8,1.0,0.66,1704.254653930664
28,Newsgroups6,3,9,100,8,1.0,0.76,1807.0101754665375
29,Newsgroups6,3,10,100,8,1.0,0.8400000000000001,1779.724014043808
30,Newsgroups6,4,1,100,8,1.0,1.0,1864.5058567523956
31,Newsgroups6,4,2,100,8,1.0,0.72,1738.199806690216
32,Newsgroups6,4,3,100,8,1.0,1.0,1800.5127835273743
33,Newsgroups6,4,4,100,8,1.0,0.6,1718.1314759254456
34,Newsgroups6,4,5,100,8,1.0,0.8400000000000001,1879.2416689395905
35,Newsgroups6,4,6,100,8,1.0,0.6399999999999999,1861.7104783058167
36,Newsgroups6,4,7,100,8,1.0,0.8800000000000001,1839.9683351516724
37,Newsgroups6,4,8,100,8,1.0,1.0,1859.955558538437
38,Newsgroups6,4,9,100,8,1.0,0.7600000000000001,1758.446982383728
39,Newsgroups6,4,10,100,8,1.0,0.88,1836.6165299415588
40,Newsgroups6,5,1,100,8,1.0,0.8400000000000001,1951.1081981658936
41,Newsgroups6,5,2,100,8,1.0,0.8200000000000001,1848.9350988864899
42,Newsgroups6,5,3,100,8,1.0,0.88,1823.410275220871
43,Newsgroups6,5,4,100,8,1.0,0.54,1875.4337491989136
44,Newsgroups6,5,5,100,8,1.0,0.8400000000000001,1813.1752486228943
45,Newsgroups6,5,6,100,8,1.0,0.54,1794.6424849033356
46,Newsgroups6,5,7,100,8,1.0,0.8,1835.3654582500458
47,Newsgroups6,5,8,100,8,1.0,1.0,1938.763899564743
48,Newsgroups6,5,9,100,8,1.0,1.0,1921.2975478172302
49,Newsgroups6,5,10,100,8,1.0,0.9600000000000001,1830.2997691631317
