,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Harddrive2,1,1,100,8,1.0,0.9970760233918129,4959.428536891937
1,Harddrive2,1,2,100,8,1.0,1.0,5143.773188352585
2,Harddrive2,1,3,100,8,1.0,0.9941520467836258,5117.596927642822
3,Harddrive2,1,4,100,8,1.0,0.9883040935672515,4360.133502006531
4,Harddrive2,1,5,100,8,1.0,0.9970760233918128,5022.8451018333435
5,Harddrive2,1,6,100,8,1.0,1.0,4738.450343847275
6,Harddrive2,1,7,100,8,1.0,0.9502923976608187,4469.013555765152
7,Harddrive2,1,8,100,8,1.0,0.9824561403508771,4429.195967674255
8,Harddrive2,1,9,100,8,1.0,1.0,4909.805149316788
9,Harddrive2,1,10,100,8,1.0,1.0,4717.420444488525
10,Harddrive2,2,1,100,8,1.0,0.9722222222222222,4518.162681102753
11,Harddrive2,2,2,100,8,1.0,0.9912280701754386,4338.047194957733
12,Harddrive2,2,3,100,8,1.0,0.9751461988304093,4365.8976354599
13,Harddrive2,2,4,100,8,1.0,1.0,4814.010155439377
14,Harddrive2,2,5,100,8,1.0,1.0,4632.960427045822
15,Harddrive2,2,6,100,8,1.0,1.0,4631.038106918335
16,Harddrive2,2,7,100,8,1.0,1.0,4711.660273551941
17,Harddrive2,2,8,100,8,1.0,0.9883040935672515,5260.984350681305
18,Harddrive2,2,9,100,8,1.0,1.0,4981.510357379913
19,Harddrive2,2,10,100,8,1.0,1.0,4591.28447675705
20,Harddrive2,3,1,100,8,1.0,1.0,4700.572508811951
21,Harddrive2,3,2,100,8,1.0,1.0,4825.755666255951
22,Harddrive2,3,3,100,8,1.0,1.0,4589.429320335388
23,Harddrive2,3,4,100,8,1.0,0.9736842105263158,4047.86692738533
24,Harddrive2,3,5,100,8,1.0,0.9956140350877194,4544.007222175598
25,Harddrive2,3,6,100,8,1.0,0.9970760233918129,4708.771757364273
26,Harddrive2,3,7,100,8,1.0,0.9970760233918129,4808.069282770157
27,Harddrive2,3,8,100,8,1.0,0.9970760233918129,4717.986398220062
28,Harddrive2,3,9,100,8,1.0,0.9602941176470587,4235.078009366989
29,Harddrive2,3,10,100,8,1.0,0.9969040247678018,4507.378634691238
30,Harddrive2,4,1,100,8,1.0,1.0,4634.369835853577
31,Harddrive2,4,2,100,8,1.0,0.9824561403508771,4773.460196971893
32,Harddrive2,4,3,100,8,1.0,0.9678362573099416,4652.906416893005
33,Harddrive2,4,4,100,8,1.0,0.9839181286549707,4273.070760011673
34,Harddrive2,4,5,100,8,1.0,1.0,4431.475873947144
35,Harddrive2,4,6,100,8,1.0,0.966374269005848,4524.16229224205
36,Harddrive2,4,7,100,8,1.0,0.9926900584795322,4925.0171892642975
37,Harddrive2,4,8,100,8,1.0,1.0,5000.205262184143
38,Harddrive2,4,9,100,8,1.0,0.9941176470588236,4654.966293811798
39,Harddrive2,4,10,100,8,1.0,1.0,5072.425277233124
40,Harddrive2,5,1,100,8,1.0,0.9970760233918129,4859.132091760635
41,Harddrive2,5,2,100,8,1.0,0.9970760233918129,4396.3695158958435
42,Harddrive2,5,3,100,8,1.0,1.0,4642.958475828171
43,Harddrive2,5,4,100,8,1.0,1.0,4867.1252562999725
44,Harddrive2,5,5,100,8,1.0,0.935672514619883,4400.660827159882
45,Harddrive2,5,6,100,8,1.0,1.0,4945.675411462784
46,Harddrive2,5,7,100,8,1.0,0.9663742690058479,4613.793754339218
47,Harddrive2,5,8,100,8,1.0,1.0,4950.376050233841
48,Harddrive2,5,9,100,8,1.0,0.9514705882352941,4629.755608320236
49,Harddrive2,5,10,100,8,1.0,1.0,4651.78416800499
