,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Musk2,1,1,100,8,1.0,1.0,2371.977395296097
1,Musk2,1,2,100,8,1.0,0.8571428571428572,2273.868482351303
2,Musk2,1,3,100,8,1.0,1.0,2277.1729888916016
3,Musk2,1,4,100,8,1.0,0.7708333333333333,2183.050967693329
4,Musk2,1,5,100,8,1.0,1.0,2343.9509966373444
5,Musk2,1,6,100,8,1.0,1.0,2338.1358921527863
6,Musk2,1,7,100,8,1.0,0.9166666666666667,2177.4148614406586
7,Musk2,1,8,100,8,1.0,0.8333333333333334,2191.2806656360626
8,Musk2,1,9,100,8,1.0,1.0,2336.099860191345
9,Musk2,1,10,100,8,1.0,0.9047619047619048,2286.3478417396545
10,Musk2,2,1,100,8,1.0,0.9285714285714286,2263.639881372452
11,Musk2,2,2,100,8,1.0,0.9464285714285715,2355.7484681606293
12,Musk2,2,3,100,8,1.0,1.0,2298.842148065567
13,Musk2,2,4,100,8,1.0,0.9375,2297.1067113876343
14,Musk2,2,5,100,8,1.0,0.8958333333333334,2283.3909265995026
15,Musk2,2,6,100,8,1.0,1.0,2191.3476407527924
16,Musk2,2,7,100,8,1.0,0.9583333333333334,2400.80126786232
17,Musk2,2,8,100,8,1.0,0.75,2365.363301515579
18,Musk2,2,9,100,8,1.0,0.8333333333333334,2214.424268245697
19,Musk2,2,10,100,8,1.0,0.9047619047619048,2280.083926677704
20,Musk2,3,1,100,8,1.0,0.9642857142857142,2225.3701972961426
21,Musk2,3,2,100,8,1.0,0.5714285714285714,2238.522191762924
22,Musk2,3,3,100,8,1.0,0.9166666666666667,2227.322643518448
23,Musk2,3,4,100,8,1.0,1.0,2405.11523270607
24,Musk2,3,5,100,8,1.0,1.0,2483.852465867996
25,Musk2,3,6,100,8,1.0,0.8333333333333334,2289.6601510047913
26,Musk2,3,7,100,8,1.0,0.8541666666666666,2159.9843113422394
27,Musk2,3,8,100,8,1.0,1.0,2470.1382417678833
28,Musk2,3,9,100,8,1.0,0.9583333333333334,2294.941976070404
29,Musk2,3,10,100,8,1.0,0.9285714285714286,2368.3825268745422
30,Musk2,4,1,100,8,1.0,1.0,2339.157522916794
31,Musk2,4,2,100,8,1.0,0.732142857142857,2193.3245346546173
32,Musk2,4,3,100,8,1.0,1.0,2451.4165394306183
33,Musk2,4,4,100,8,1.0,0.9166666666666667,2252.0692279338837
34,Musk2,4,5,100,8,1.0,1.0,2426.799983739853
35,Musk2,4,6,100,8,1.0,0.8125,2260.8246166706085
36,Musk2,4,7,100,8,1.0,1.0,2530.167948484421
37,Musk2,4,8,100,8,1.0,0.7083333333333334,2406.0618855953217
38,Musk2,4,9,100,8,1.0,1.0,2276.482175588608
39,Musk2,4,10,100,8,1.0,0.8571428571428571,2351.580511569977
40,Musk2,5,1,100,8,1.0,0.8928571428571429,2252.827431678772
41,Musk2,5,2,100,8,1.0,0.8571428571428572,2335.533816576004
42,Musk2,5,3,100,8,1.0,1.0,2380.025321006775
43,Musk2,5,4,100,8,1.0,0.7083333333333333,2255.2001235485077
44,Musk2,5,5,100,8,1.0,0.875,2333.801745414734
45,Musk2,5,6,100,8,1.0,1.0,2464.5812826156616
46,Musk2,5,7,100,8,1.0,0.8541666666666666,2261.2165508270264
47,Musk2,5,8,100,8,1.0,1.0,2375.6410281658173
48,Musk2,5,9,100,8,1.0,0.9166666666666667,2351.5553352832794
49,Musk2,5,10,100,8,1.0,0.6904761904761905,2195.1466591358185
