,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups17,1,1,100,16,0.9,0.88,1229.4826226234436
1,Newsgroups17,1,2,100,16,0.9,0.6799999999999999,1179.2740540504456
2,Newsgroups17,1,3,100,16,0.9,1.0,1156.903903245926
3,Newsgroups17,1,4,100,16,0.9,0.9600000000000001,1150.756273508072
4,Newsgroups17,1,5,100,16,0.9,0.74,1197.7681393623352
5,Newsgroups17,1,6,100,16,0.9,0.9600000000000001,1355.5364129543304
6,Newsgroups17,1,7,100,16,0.9,0.62,1120.1366860866547
7,Newsgroups17,1,8,100,16,0.9,0.8800000000000001,1140.8795266151428
8,Newsgroups17,1,9,100,16,0.9,0.8200000000000001,1295.5729174613953
9,Newsgroups17,1,10,100,16,0.9,0.9600000000000001,1320.0320150852203
10,Newsgroups17,2,1,100,16,0.9,1.0,1170.1523730754852
11,Newsgroups17,2,2,100,16,0.9,0.88,1257.640042066574
12,Newsgroups17,2,3,100,16,0.9,0.6799999999999999,1195.4269669055939
13,Newsgroups17,2,4,100,16,0.9,0.68,1044.289628982544
14,Newsgroups17,2,5,100,16,0.9,1.0,1152.4930810928345
15,Newsgroups17,2,6,100,16,0.9,0.9800000000000001,1177.5119469165802
16,Newsgroups17,2,7,100,16,0.9,0.86,1203.7047350406647
17,Newsgroups17,2,8,100,16,0.9,1.0,1052.314487695694
18,Newsgroups17,2,9,100,16,0.9,0.8,1089.096967458725
19,Newsgroups17,2,10,100,16,0.9,0.8800000000000001,1313.9928073883057
20,Newsgroups17,3,1,100,16,0.9,0.84,1134.206508398056
21,Newsgroups17,3,2,100,16,0.9,0.6,1188.075665473938
22,Newsgroups17,3,3,100,16,0.9,0.8400000000000001,1285.6861226558685
23,Newsgroups17,3,4,100,16,0.9,0.9,1316.765503168106
24,Newsgroups17,3,5,100,16,0.9,0.92,1069.3974750041962
25,Newsgroups17,3,6,100,16,0.9,0.8,1184.6949970722198
26,Newsgroups17,3,7,100,16,0.9,0.9,1127.1179785728455
27,Newsgroups17,3,8,100,16,0.9,1.0,1122.3286464214325
28,Newsgroups17,3,9,100,16,0.9,1.0,1157.2614917755127
29,Newsgroups17,3,10,100,16,0.9,0.9600000000000001,1364.0712180137634
30,Newsgroups17,4,1,100,16,0.9,1.0,1133.970136165619
31,Newsgroups17,4,2,100,16,0.9,1.0,1407.3447785377502
32,Newsgroups17,4,3,100,16,0.9,0.92,1310.853037595749
33,Newsgroups17,4,4,100,16,0.9,0.9400000000000001,1145.33962059021
34,Newsgroups17,4,5,100,16,0.9,0.9600000000000001,1209.146609544754
35,Newsgroups17,4,6,100,16,0.9,0.6799999999999999,1098.0992858409882
36,Newsgroups17,4,7,100,16,0.9,0.7400000000000001,1067.628800868988
37,Newsgroups17,4,8,100,16,0.9,0.8,1139.3074519634247
38,Newsgroups17,4,9,100,16,0.9,0.6799999999999999,1161.429109096527
39,Newsgroups17,4,10,100,16,0.9,0.6800000000000002,1098.2478384971619
40,Newsgroups17,5,1,100,16,0.9,0.8400000000000001,1254.6208505630493
41,Newsgroups17,5,2,100,16,0.9,0.44,1180.33758187294
42,Newsgroups17,5,3,100,16,0.9,0.9600000000000001,1336.9932732582092
43,Newsgroups17,5,4,100,16,0.9,0.8400000000000001,1068.8062508106232
44,Newsgroups17,5,5,100,16,0.9,0.76,1038.6184091567993
45,Newsgroups17,5,6,100,16,0.9,1.0,1311.496348142624
46,Newsgroups17,5,7,100,16,0.9,1.0,1256.1177434921265
47,Newsgroups17,5,8,100,16,0.9,0.9,1230.1916217803955
48,Newsgroups17,5,9,100,16,0.9,0.7600000000000001,1114.0702137947083
49,Newsgroups17,5,10,100,16,0.9,0.7200000000000002,1068.3854234218597
