,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups3,1,1,100,8,1.0,0.7,2082.294981241226
1,Newsgroups3,1,2,100,8,1.0,0.84,2128.3585669994354
2,Newsgroups3,1,3,100,8,1.0,1.0,2194.9772624969482
3,Newsgroups3,1,4,100,8,1.0,1.0,2215.7050728797913
4,Newsgroups3,1,5,100,8,1.0,1.0,2180.11430311203
5,Newsgroups3,1,6,100,8,1.0,0.56,2008.4015917778015
6,Newsgroups3,1,7,100,8,1.0,0.92,2203.5833337306976
7,Newsgroups3,1,8,100,8,1.0,0.72,2125.8934423923492
8,Newsgroups3,1,9,100,8,1.0,0.9800000000000001,2137.183670282364
9,Newsgroups3,1,10,100,8,1.0,0.6000000000000001,2049.457256793976
10,Newsgroups3,2,1,100,8,1.0,0.9600000000000001,2187.5926628112793
11,Newsgroups3,2,2,100,8,1.0,1.0,2150.2922143936157
12,Newsgroups3,2,3,100,8,1.0,0.76,2072.386997461319
13,Newsgroups3,2,4,100,8,1.0,0.76,2223.297635793686
14,Newsgroups3,2,5,100,8,1.0,0.92,2204.1631047725677
15,Newsgroups3,2,6,100,8,1.0,0.9600000000000001,2234.4222555160522
16,Newsgroups3,2,7,100,8,1.0,0.6799999999999999,2046.034607410431
17,Newsgroups3,2,8,100,8,1.0,0.8800000000000001,2137.522839784622
18,Newsgroups3,2,9,100,8,1.0,0.64,2174.9972381591797
19,Newsgroups3,2,10,100,8,1.0,0.58,1994.7046840190887
20,Newsgroups3,3,1,100,8,1.0,0.8800000000000001,2207.6236901283264
21,Newsgroups3,3,2,100,8,1.0,0.62,1971.5800249576569
22,Newsgroups3,3,3,100,8,1.0,0.9600000000000001,2148.105361700058
23,Newsgroups3,3,4,100,8,1.0,0.8,2058.0449664592743
24,Newsgroups3,3,5,100,8,1.0,0.88,2099.8208866119385
25,Newsgroups3,3,6,100,8,1.0,0.86,2036.9844052791595
26,Newsgroups3,3,7,100,8,1.0,0.76,2157.974839448929
27,Newsgroups3,3,8,100,8,1.0,1.0,2161.356380224228
28,Newsgroups3,3,9,100,8,1.0,0.68,2102.3463232517242
29,Newsgroups3,3,10,100,8,1.0,0.7200000000000001,2173.7806012630463
30,Newsgroups3,4,1,100,8,1.0,0.7,2201.3502554893494
31,Newsgroups3,4,2,100,8,1.0,0.68,2172.802281856537
32,Newsgroups3,4,3,100,8,1.0,0.8,2263.1591918468475
33,Newsgroups3,4,4,100,8,1.0,0.9,2237.1410868167877
34,Newsgroups3,4,5,100,8,1.0,1.0,2252.956118106842
35,Newsgroups3,4,6,100,8,1.0,0.6799999999999999,2042.8192207813263
36,Newsgroups3,4,7,100,8,1.0,0.72,2085.093912124634
37,Newsgroups3,4,8,100,8,1.0,0.8,2089.1503033638
38,Newsgroups3,4,9,100,8,1.0,0.8400000000000001,2113.3573241233826
39,Newsgroups3,4,10,100,8,1.0,0.7,2113.400586128235
40,Newsgroups3,5,1,100,8,1.0,0.66,2074.2450211048126
41,Newsgroups3,5,2,100,8,1.0,0.76,2066.082968711853
42,Newsgroups3,5,3,100,8,1.0,0.72,2103.7963297367096
43,Newsgroups3,5,4,100,8,1.0,0.8,2020.1366925239563
44,Newsgroups3,5,5,100,8,1.0,1.0,2203.2428936958313
45,Newsgroups3,5,6,100,8,1.0,0.58,1897.9901909828186
46,Newsgroups3,5,7,100,8,1.0,0.84,2142.151794910431
47,Newsgroups3,5,8,100,8,1.0,0.8,2049.216322183609
48,Newsgroups3,5,9,100,8,1.0,0.6399999999999999,1930.435350894928
49,Newsgroups3,5,10,100,8,1.0,0.92,2148.291599750519
