,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups9,1,1,100,8,1.0,1.0,1685.3821413516998
1,Newsgroups9,1,2,100,8,1.0,0.74,1544.3423357009888
2,Newsgroups9,1,3,100,8,1.0,0.82,1637.1275441646576
3,Newsgroups9,1,4,100,8,1.0,0.88,1612.8402771949768
4,Newsgroups9,1,5,100,8,1.0,1.0,1617.7791509628296
5,Newsgroups9,1,6,100,8,1.0,0.8,1569.7233867645264
6,Newsgroups9,1,7,100,8,1.0,1.0,1714.1433734893799
7,Newsgroups9,1,8,100,8,1.0,1.0,1711.7333788871765
8,Newsgroups9,1,9,100,8,1.0,0.8400000000000001,1624.1735746860504
9,Newsgroups9,1,10,100,8,1.0,0.6199999999999999,1562.3934996128082
10,Newsgroups9,2,1,100,8,1.0,0.9600000000000001,1629.0588252544403
11,Newsgroups9,2,2,100,8,1.0,0.88,1601.099149942398
12,Newsgroups9,2,3,100,8,1.0,0.62,1493.724393606186
13,Newsgroups9,2,4,100,8,1.0,0.88,1686.2404701709747
14,Newsgroups9,2,5,100,8,1.0,0.92,1737.9956095218658
15,Newsgroups9,2,6,100,8,1.0,0.72,1691.6343548297882
16,Newsgroups9,2,7,100,8,1.0,1.0,1705.1570167541504
17,Newsgroups9,2,8,100,8,1.0,1.0,1667.2638137340546
18,Newsgroups9,2,9,100,8,1.0,1.0,1720.4990425109863
19,Newsgroups9,2,10,100,8,1.0,0.72,1678.85231924057
20,Newsgroups9,3,1,100,8,1.0,1.0,1664.7430980205536
21,Newsgroups9,3,2,100,8,1.0,0.92,1667.3932709693909
22,Newsgroups9,3,3,100,8,1.0,1.0,1675.140352487564
23,Newsgroups9,3,4,100,8,1.0,0.8800000000000001,1614.437665462494
24,Newsgroups9,3,5,100,8,1.0,1.0,1653.9225072860718
25,Newsgroups9,3,6,100,8,1.0,1.0,1652.351334810257
26,Newsgroups9,3,7,100,8,1.0,0.76,1577.4511790275574
27,Newsgroups9,3,8,100,8,1.0,0.9600000000000001,1633.8546104431152
28,Newsgroups9,3,9,100,8,1.0,0.9800000000000001,1665.7340784072876
29,Newsgroups9,3,10,100,8,1.0,0.44,1447.8069603443146
30,Newsgroups9,4,1,100,8,1.0,0.9600000000000001,1636.940104484558
31,Newsgroups9,4,2,100,8,1.0,0.68,1501.851568222046
32,Newsgroups9,4,3,100,8,1.0,0.66,1575.9365367889404
33,Newsgroups9,4,4,100,8,1.0,0.8,1576.9125607013702
34,Newsgroups9,4,5,100,8,1.0,0.7600000000000001,1595.1775262355804
35,Newsgroups9,4,6,100,8,1.0,1.0,1734.9777898788452
36,Newsgroups9,4,7,100,8,1.0,0.92,1665.036012172699
37,Newsgroups9,4,8,100,8,1.0,1.0,1776.0352432727814
38,Newsgroups9,4,9,100,8,1.0,0.9,1688.9998149871826
39,Newsgroups9,4,10,100,8,1.0,1.0,1717.8337879180908
40,Newsgroups9,5,1,100,8,1.0,0.8,1671.9865171909332
41,Newsgroups9,5,2,100,8,1.0,0.7600000000000001,1629.6453297138214
42,Newsgroups9,5,3,100,8,1.0,0.9600000000000001,1579.1939673423767
43,Newsgroups9,5,4,100,8,1.0,1.0,1692.6444454193115
44,Newsgroups9,5,5,100,8,1.0,0.74,1569.009884595871
45,Newsgroups9,5,6,100,8,1.0,1.0,1613.1443538665771
46,Newsgroups9,5,7,100,8,1.0,0.8200000000000001,1548.8132734298706
47,Newsgroups9,5,8,100,8,1.0,0.8400000000000001,1582.795070886612
48,Newsgroups9,5,9,100,8,1.0,1.0,1729.4755125045776
49,Newsgroups9,5,10,100,8,1.0,0.9199999999999999,1655.960123538971
