,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups20,1,1,100,8,1.0,0.64,1233.665117740631
1,Newsgroups20,1,2,100,8,1.0,0.6,1161.6076312065125
2,Newsgroups20,1,3,100,8,1.0,1.0,1284.5587828159332
3,Newsgroups20,1,4,100,8,1.0,0.6000000000000001,1331.1239116191864
4,Newsgroups20,1,5,100,8,1.0,1.0,1274.7416622638702
5,Newsgroups20,1,6,100,8,1.0,0.8,1212.2273495197296
6,Newsgroups20,1,7,100,8,1.0,0.8,1331.7155194282532
7,Newsgroups20,1,8,100,8,1.0,0.4,1275.6691687107086
8,Newsgroups20,1,9,100,8,1.0,0.7600000000000001,1105.2688269615173
9,Newsgroups20,1,10,100,8,1.0,0.9600000000000001,1288.6004259586334
10,Newsgroups20,2,1,100,8,1.0,0.5800000000000001,1246.8174722194672
11,Newsgroups20,2,2,100,8,1.0,1.0,1425.4068393707275
12,Newsgroups20,2,3,100,8,1.0,0.9600000000000001,1260.57314991951
13,Newsgroups20,2,4,100,8,1.0,0.52,1383.0512430667877
14,Newsgroups20,2,5,100,8,1.0,0.9600000000000001,1302.9157721996307
15,Newsgroups20,2,6,100,8,1.0,0.8,1323.8675074577332
16,Newsgroups20,2,7,100,8,1.0,0.78,1256.2228953838348
17,Newsgroups20,2,8,100,8,1.0,0.44000000000000006,1207.3915979862213
18,Newsgroups20,2,9,100,8,1.0,0.7,1172.0806770324707
19,Newsgroups20,2,10,100,8,1.0,0.68,1197.2189795970917
20,Newsgroups20,3,1,100,8,1.0,0.5800000000000001,1216.3136270046234
21,Newsgroups20,3,2,100,8,1.0,0.8,1367.734941959381
22,Newsgroups20,3,3,100,8,1.0,0.76,1384.872759103775
23,Newsgroups20,3,4,100,8,1.0,0.8800000000000001,1188.0209891796112
24,Newsgroups20,3,5,100,8,1.0,0.76,1338.5862095355988
25,Newsgroups20,3,6,100,8,1.0,0.6799999999999999,1360.278771162033
26,Newsgroups20,3,7,100,8,1.0,0.9600000000000001,1241.7546463012695
27,Newsgroups20,3,8,100,8,1.0,1.0,1280.2805840969086
28,Newsgroups20,3,9,100,8,1.0,0.8,1300.3913235664368
29,Newsgroups20,3,10,100,8,1.0,0.9600000000000001,1234.1979167461395
30,Newsgroups20,4,1,100,8,1.0,0.92,1346.6261186599731
31,Newsgroups20,4,2,100,8,1.0,0.88,1245.8297712802887
32,Newsgroups20,4,3,100,8,1.0,0.76,1238.6556236743927
33,Newsgroups20,4,4,100,8,1.0,0.8,1333.6669974327087
34,Newsgroups20,4,5,100,8,1.0,0.6799999999999999,1318.4765174388885
35,Newsgroups20,4,6,100,8,1.0,1.0,1479.1933028697968
36,Newsgroups20,4,7,100,8,1.0,0.72,1191.4433929920197
37,Newsgroups20,4,8,100,8,1.0,0.76,1388.3656542301178
38,Newsgroups20,4,9,100,8,1.0,0.72,1236.2812948226929
39,Newsgroups20,4,10,100,8,1.0,0.7200000000000002,1314.3572034835815
40,Newsgroups20,5,1,100,8,1.0,1.0,1309.0499019622803
41,Newsgroups20,5,2,100,8,1.0,0.15999999999999998,1429.239423751831
42,Newsgroups20,5,3,100,8,1.0,0.8400000000000001,1346.5389657020569
43,Newsgroups20,5,4,100,8,1.0,0.76,1202.7250003814697
44,Newsgroups20,5,5,100,8,1.0,0.9199999999999999,1265.3278691768646
45,Newsgroups20,5,6,100,8,1.0,0.88,1263.1230425834656
46,Newsgroups20,5,7,100,8,1.0,0.88,1270.583312511444
47,Newsgroups20,5,8,100,8,1.0,0.86,1310.6320750713348
48,Newsgroups20,5,9,100,8,1.0,0.36,1244.3681952953339
49,Newsgroups20,5,10,100,8,1.0,0.6399999999999999,1130.922195672989
