,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Web2,1,1,100,12,1.0,0.8333333333333334,1062.0465052127838
1,Web2,1,2,100,12,1.0,0.375,1024.2946631908417
2,Web2,1,3,100,12,1.0,0.7916666666666667,979.6582815647125
3,Web2,1,4,100,12,1.0,0.08333333333333331,995.626800775528
4,Web2,1,5,100,12,1.0,0.7083333333333333,967.1798002719879
5,Web2,1,6,100,12,1.0,0.8,1009.8313064575195
6,Web2,1,7,100,12,1.0,1.0,1111.1691634654999
7,Web2,1,8,100,12,1.0,0.85,1060.955556154251
8,Web2,1,9,100,12,1.0,0.4166666666666667,1042.6972451210022
9,Web2,1,10,100,12,1.0,0.08333333333333331,1111.701772928238
10,Web2,2,1,100,12,1.0,0.5833333333333333,992.8219261169434
11,Web2,2,2,100,12,1.0,0.5,1069.9023268222809
12,Web2,2,3,100,12,1.0,0.41666666666666663,1005.0173852443695
13,Web2,2,4,100,12,1.0,0.20833333333333331,1066.2802755832672
14,Web2,2,5,100,12,1.0,0.6666666666666666,999.9605541229248
15,Web2,2,6,100,12,1.0,0.8,1030.7922756671906
16,Web2,2,7,100,12,1.0,0.6000000000000001,1073.323849439621
17,Web2,2,8,100,12,1.0,0.1,1009.0889194011688
18,Web2,2,9,100,12,1.0,0.8333333333333334,1082.4362301826477
19,Web2,2,10,100,12,1.0,0.75,1055.3929705619812
20,Web2,3,1,100,12,1.0,1.0,1009.9471940994263
21,Web2,3,2,100,12,1.0,0.20833333333333334,1000.1751289367676
22,Web2,3,3,100,12,1.0,0.33333333333333337,988.9514858722687
23,Web2,3,4,100,12,1.0,0.45833333333333337,1055.864554643631
24,Web2,3,5,100,12,1.0,0.3333333333333333,937.4845802783966
25,Web2,3,6,100,12,1.0,0.9,979.8835854530334
26,Web2,3,7,100,12,1.0,0.55,1060.0439114570618
27,Web2,3,8,100,12,1.0,0.7,1051.5063285827637
28,Web2,3,9,100,12,1.0,0.0,1083.149258852005
29,Web2,3,10,100,12,1.0,0.33333333333333337,1079.1304004192352
30,Web2,4,1,100,12,1.0,0.375,977.735490322113
31,Web2,4,2,100,12,1.0,0.33333333333333337,1003.3050029277802
32,Web2,4,3,100,12,1.0,0.4166666666666667,1122.2774925231934
33,Web2,4,4,100,12,1.0,0.8333333333333334,999.2217516899109
34,Web2,4,5,100,12,1.0,0.3333333333333333,1044.4542450904846
35,Web2,4,6,100,12,1.0,0.24999999999999997,1025.417064666748
36,Web2,4,7,100,12,1.0,0.3,1011.6605334281921
37,Web2,4,8,100,12,1.0,0.75,1020.0332229137421
38,Web2,4,9,100,12,1.0,0.75,1007.5647122859955
39,Web2,4,10,100,12,1.0,1.0,1030.6044042110443
40,Web2,5,1,100,12,1.0,0.75,947.2100520133972
41,Web2,5,2,100,12,1.0,0.8333333333333334,1032.7895104885101
42,Web2,5,3,100,12,1.0,0.375,1013.6624863147736
43,Web2,5,4,100,12,1.0,0.375,1042.6747844219208
44,Web2,5,5,100,12,1.0,0.4166666666666667,950.6868691444397
45,Web2,5,6,100,12,1.0,1.0,1022.9890193939209
46,Web2,5,7,100,12,1.0,0.75,1079.4787862300873
47,Web2,5,8,100,12,1.0,0.65,1086.5688681602478
48,Web2,5,9,100,12,1.0,0.33333333333333337,1107.6801912784576
49,Web2,5,10,100,12,1.0,0.25,967.6450893878937
