,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups14,1,1,100,8,1.0,0.92,938.3390383720398
1,Newsgroups14,1,2,100,8,1.0,1.0,1236.530647277832
2,Newsgroups14,1,3,100,8,1.0,1.0,1125.7478818893433
3,Newsgroups14,1,4,100,8,1.0,0.8400000000000001,1050.9599516391754
4,Newsgroups14,1,5,100,8,1.0,0.76,957.91983294487
5,Newsgroups14,1,6,100,8,1.0,0.56,962.8764712810516
6,Newsgroups14,1,7,100,8,1.0,1.0,1005.3473398685455
7,Newsgroups14,1,8,100,8,1.0,1.0,963.7774288654327
8,Newsgroups14,1,9,100,8,1.0,0.92,1117.6700232028961
9,Newsgroups14,1,10,100,8,1.0,0.7600000000000001,1139.6042368412018
10,Newsgroups14,2,1,100,8,1.0,1.0,1138.0839715003967
11,Newsgroups14,2,2,100,8,1.0,1.0,978.4672269821167
12,Newsgroups14,2,3,100,8,1.0,0.8200000000000001,923.941793680191
13,Newsgroups14,2,4,100,8,1.0,0.92,1046.1142222881317
14,Newsgroups14,2,5,100,8,1.0,0.92,1117.3650350570679
15,Newsgroups14,2,6,100,8,1.0,1.0,1030.7870693206787
16,Newsgroups14,2,7,100,8,1.0,0.72,993.5963046550751
17,Newsgroups14,2,8,100,8,1.0,0.86,960.7742474079132
18,Newsgroups14,2,9,100,8,1.0,0.9600000000000001,1114.2389380931854
19,Newsgroups14,2,10,100,8,1.0,0.92,941.8249545097351
20,Newsgroups14,3,1,100,8,1.0,0.92,925.5530507564545
21,Newsgroups14,3,2,100,8,1.0,0.72,1083.6437017917633
22,Newsgroups14,3,3,100,8,1.0,0.6800000000000002,936.5797171592712
23,Newsgroups14,3,4,100,8,1.0,1.0,1002.9828598499298
24,Newsgroups14,3,5,100,8,1.0,0.9400000000000001,945.0954592227936
25,Newsgroups14,3,6,100,8,1.0,1.0,997.9592306613922
26,Newsgroups14,3,7,100,8,1.0,0.8800000000000001,1083.7207493782043
27,Newsgroups14,3,8,100,8,1.0,1.0,1199.5589017868042
28,Newsgroups14,3,9,100,8,1.0,0.72,1160.455569267273
29,Newsgroups14,3,10,100,8,1.0,0.92,1081.3953294754028
30,Newsgroups14,4,1,100,8,1.0,0.88,1028.0731813907623
31,Newsgroups14,4,2,100,8,1.0,0.7200000000000002,1037.8017332553864
32,Newsgroups14,4,3,100,8,1.0,0.88,907.9710569381714
33,Newsgroups14,4,4,100,8,1.0,1.0,1033.9684972763062
34,Newsgroups14,4,5,100,8,1.0,1.0,1196.5505874156952
35,Newsgroups14,4,6,100,8,1.0,0.82,1064.1493668556213
36,Newsgroups14,4,7,100,8,1.0,0.8,1077.33043551445
37,Newsgroups14,4,8,100,8,1.0,0.8,1024.9447581768036
38,Newsgroups14,4,9,100,8,1.0,0.92,976.1110739707947
39,Newsgroups14,4,10,100,8,1.0,1.0,1040.3236873149872
40,Newsgroups14,5,1,100,8,1.0,0.9600000000000001,973.8051285743713
41,Newsgroups14,5,2,100,8,1.0,0.92,1118.4892892837524
42,Newsgroups14,5,3,100,8,1.0,0.92,967.7391471862793
43,Newsgroups14,5,4,100,8,1.0,0.8400000000000001,914.5811471939087
44,Newsgroups14,5,5,100,8,1.0,0.6800000000000002,1052.4579560756683
45,Newsgroups14,5,6,100,8,1.0,1.0,1002.9815318584442
46,Newsgroups14,5,7,100,8,1.0,0.9600000000000001,1074.4048864841461
47,Newsgroups14,5,8,100,8,1.0,1.0,949.3888547420502
48,Newsgroups14,5,9,100,8,1.0,0.88,1001.1903507709503
49,Newsgroups14,5,10,100,8,1.0,0.6,929.7170283794403
