,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups2,1,1,100,8,1.0,0.72,1025.818814754486
1,Newsgroups2,1,2,100,8,1.0,1.0,1069.7108867168427
2,Newsgroups2,1,3,100,8,1.0,0.84,1164.5532395839691
3,Newsgroups2,1,4,100,8,1.0,0.58,950.3417022228241
4,Newsgroups2,1,5,100,8,1.0,1.0,1160.307977437973
5,Newsgroups2,1,6,100,8,1.0,0.92,1019.533124923706
6,Newsgroups2,1,7,100,8,1.0,0.8600000000000001,1100.110925912857
7,Newsgroups2,1,8,100,8,1.0,0.76,1070.3781316280365
8,Newsgroups2,1,9,100,8,1.0,1.0,1042.8592603206635
9,Newsgroups2,1,10,100,8,1.0,1.0,999.9890849590302
10,Newsgroups2,2,1,100,8,1.0,0.68,942.1143643856049
11,Newsgroups2,2,2,100,8,1.0,0.78,1173.2121698856354
12,Newsgroups2,2,3,100,8,1.0,0.72,1121.3160800933838
13,Newsgroups2,2,4,100,8,1.0,1.0,1144.888044834137
14,Newsgroups2,2,5,100,8,1.0,0.86,1142.5168356895447
15,Newsgroups2,2,6,100,8,1.0,0.8,1195.1621923446655
16,Newsgroups2,2,7,100,8,1.0,0.84,1028.685837984085
17,Newsgroups2,2,8,100,8,1.0,0.92,1014.8656044006348
18,Newsgroups2,2,9,100,8,1.0,0.92,1017.1481237411499
19,Newsgroups2,2,10,100,8,1.0,1.0,1251.0489904880524
20,Newsgroups2,3,1,100,8,1.0,0.92,1168.0079979896545
21,Newsgroups2,3,2,100,8,1.0,0.86,1212.9718103408813
22,Newsgroups2,3,3,100,8,1.0,0.92,1140.2587478160858
23,Newsgroups2,3,4,100,8,1.0,0.9600000000000001,1144.879323720932
24,Newsgroups2,3,5,100,8,1.0,0.88,1061.4645974636078
25,Newsgroups2,3,6,100,8,1.0,0.8400000000000001,961.5251703262329
26,Newsgroups2,3,7,100,8,1.0,0.8400000000000001,1120.2589643001556
27,Newsgroups2,3,8,100,8,1.0,0.92,1005.9038469791412
28,Newsgroups2,3,9,100,8,1.0,0.7200000000000002,1023.1588463783264
29,Newsgroups2,3,10,100,8,1.0,0.9600000000000001,1088.611302614212
30,Newsgroups2,4,1,100,8,1.0,1.0,1081.4119455814362
31,Newsgroups2,4,2,100,8,1.0,0.8,962.2747738361359
32,Newsgroups2,4,3,100,8,1.0,0.8,1198.2654135227203
33,Newsgroups2,4,4,100,8,1.0,1.0,1101.9848082065582
34,Newsgroups2,4,5,100,8,1.0,0.88,1076.252315044403
35,Newsgroups2,4,6,100,8,1.0,0.8400000000000001,1029.0727288722992
36,Newsgroups2,4,7,100,8,1.0,0.76,1206.405499458313
37,Newsgroups2,4,8,100,8,1.0,0.9600000000000001,1047.498839855194
38,Newsgroups2,4,9,100,8,1.0,0.64,1091.4775993824005
39,Newsgroups2,4,10,100,8,1.0,0.92,1221.488122701645
40,Newsgroups2,5,1,100,8,1.0,0.88,1100.201729774475
41,Newsgroups2,5,2,100,8,1.0,0.9400000000000001,1003.5007674694061
42,Newsgroups2,5,3,100,8,1.0,1.0,1098.3238620758057
43,Newsgroups2,5,4,100,8,1.0,0.88,1092.2596323490143
44,Newsgroups2,5,5,100,8,1.0,0.6199999999999999,937.4734470844269
45,Newsgroups2,5,6,100,8,1.0,0.88,1106.5184440612793
46,Newsgroups2,5,7,100,8,1.0,0.9600000000000001,1048.6013443470001
47,Newsgroups2,5,8,100,8,1.0,0.7000000000000001,981.359352350235
48,Newsgroups2,5,9,100,8,1.0,1.0,1065.048398733139
49,Newsgroups2,5,10,100,8,1.0,0.92,1174.0674619674683
