,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Mutagenesis1,1,1,100,4,1.0,0.7243589743589743,14.288775205612183
1,Mutagenesis1,1,2,100,4,1.0,0.6282051282051282,18.287554502487183
2,Mutagenesis1,1,3,100,4,1.0,0.8846153846153847,13.022197961807251
3,Mutagenesis1,1,4,100,4,1.0,0.8141025641025641,12.563376188278198
4,Mutagenesis1,1,5,100,4,1.0,0.717948717948718,13.138688087463379
5,Mutagenesis1,1,6,100,4,1.0,0.6785714285714286,14.559347867965698
6,Mutagenesis1,1,7,100,4,1.0,0.9880952380952381,21.67139482498169
7,Mutagenesis1,1,8,100,4,1.0,0.5476190476190477,21.920700788497925
8,Mutagenesis1,1,9,100,4,1.0,0.8263888888888888,15.360027313232422
9,Mutagenesis1,1,10,100,4,1.0,0.625,17.138869047164917
10,Mutagenesis1,2,1,100,4,1.0,0.8846153846153846,15.566869020462036
11,Mutagenesis1,2,2,100,4,1.0,0.6794871794871795,13.669096231460571
12,Mutagenesis1,2,3,100,4,1.0,0.6666666666666667,13.267712116241455
13,Mutagenesis1,2,4,100,4,1.0,0.576923076923077,16.096073389053345
14,Mutagenesis1,2,5,100,4,1.0,0.8141025641025641,14.081210613250732
15,Mutagenesis1,2,6,100,4,1.0,0.6726190476190476,13.888364553451538
16,Mutagenesis1,2,7,100,4,1.0,0.8214285714285714,13.06531834602356
17,Mutagenesis1,2,8,100,4,1.0,0.8869047619047619,13.062249660491943
18,Mutagenesis1,2,9,100,4,1.0,0.9305555555555556,14.660408973693848
19,Mutagenesis1,2,10,100,4,1.0,0.5902777777777778,16.7380690574646
20,Mutagenesis1,3,1,100,4,1.0,0.858974358974359,13.330584287643433
21,Mutagenesis1,3,2,100,4,1.0,0.8525641025641026,12.650663375854492
22,Mutagenesis1,3,3,100,4,1.0,0.9166666666666667,12.726470708847046
23,Mutagenesis1,3,4,100,4,1.0,0.5192307692307693,15.264285564422607
24,Mutagenesis1,3,5,100,4,1.0,0.8205128205128207,13.463433027267456
25,Mutagenesis1,3,6,100,4,1.0,0.8988095238095237,13.09402060508728
26,Mutagenesis1,3,7,100,4,1.0,0.8273809523809523,14.079039573669434
27,Mutagenesis1,3,8,100,4,1.0,0.511904761904762,14.954074144363403
28,Mutagenesis1,3,9,100,4,1.0,0.7361111111111112,14.679662942886353
29,Mutagenesis1,3,10,100,4,1.0,0.6111111111111112,13.098684787750244
30,Mutagenesis1,4,1,100,4,1.0,0.8910256410256411,14.86623239517212
31,Mutagenesis1,4,2,100,4,1.0,0.7756410256410258,14.141013622283936
32,Mutagenesis1,4,3,100,4,1.0,0.858974358974359,16.18416953086853
33,Mutagenesis1,4,4,100,4,1.0,0.7051282051282052,20.392489433288574
34,Mutagenesis1,4,5,100,4,1.0,0.6666666666666667,19.358951330184937
35,Mutagenesis1,4,6,100,4,1.0,0.8452380952380951,16.91609215736389
36,Mutagenesis1,4,7,100,4,1.0,0.8035714285714286,18.07570743560791
37,Mutagenesis1,4,8,100,4,1.0,0.6071428571428571,17.159900188446045
38,Mutagenesis1,4,9,100,4,1.0,0.7916666666666667,16.189996242523193
39,Mutagenesis1,4,10,100,4,1.0,0.7361111111111112,17.00379753112793
40,Mutagenesis1,5,1,100,4,1.0,0.7051282051282052,16.692379236221313
41,Mutagenesis1,5,2,100,4,1.0,0.7692307692307693,18.027707815170288
42,Mutagenesis1,5,3,100,4,1.0,0.6923076923076923,18.035775184631348
43,Mutagenesis1,5,4,100,4,1.0,0.8333333333333335,14.502633094787598
44,Mutagenesis1,5,5,100,4,1.0,0.6474358974358975,14.559830665588379
45,Mutagenesis1,5,6,100,4,1.0,0.7678571428571428,13.494554996490479
46,Mutagenesis1,5,7,100,4,1.0,0.6964285714285715,14.186897277832031
47,Mutagenesis1,5,8,100,4,1.0,0.8333333333333334,14.103216648101807
48,Mutagenesis1,5,9,100,4,1.0,0.875,14.8097403049469
49,Mutagenesis1,5,10,100,4,1.0,0.7569444444444445,15.281448364257812
