,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Web2,1,1,100,12,0.9,0.75,84.2620837688446
1,Web2,1,2,100,12,0.9,0.5833333333333334,46.459274768829346
2,Web2,1,3,100,12,0.9,0.5,29.43944215774536
3,Web2,1,4,100,12,0.9,0.5,26.705605506896973
4,Web2,1,5,100,12,0.9,0.5,26.863758087158203
5,Web2,1,6,100,12,0.9,0.5,27.634522676467896
6,Web2,1,7,100,12,0.9,0.5,26.88744807243347
7,Web2,1,8,100,12,0.9,0.3,27.36812710762024
8,Web2,1,9,100,12,0.9,0.8333333333333334,33.50107145309448
9,Web2,1,10,100,12,0.9,0.4166666666666667,26.330153703689575
10,Web2,2,1,100,12,0.9,0.5,37.32087182998657
11,Web2,2,2,100,12,0.9,0.5,26.86501431465149
12,Web2,2,3,100,12,0.9,0.625,34.276023387908936
13,Web2,2,4,100,12,0.9,0.5,34.72528314590454
14,Web2,2,5,100,12,0.9,0.5833333333333334,33.275585889816284
15,Web2,2,6,100,12,0.9,0.4,36.86742615699768
16,Web2,2,7,100,12,0.9,0.4,31.101460695266724
17,Web2,2,8,100,12,0.9,0.5,32.56125521659851
18,Web2,2,9,100,12,0.9,0.5,26.12130355834961
19,Web2,2,10,100,12,0.9,0.33333333333333337,26.915098667144775
20,Web2,3,1,100,12,0.9,0.5,27.181559562683105
21,Web2,3,2,100,12,0.9,0.5,27.323983669281006
22,Web2,3,3,100,12,0.9,0.25,28.502412796020508
23,Web2,3,4,100,12,0.9,0.5,26.82185983657837
24,Web2,3,5,100,12,0.9,0.5,52.29821252822876
25,Web2,3,6,100,12,0.9,0.3,75.9415864944458
26,Web2,3,7,100,12,0.9,0.5,82.04515671730042
27,Web2,3,8,100,12,0.9,0.5,47.39702129364014
28,Web2,3,9,100,12,0.9,0.33333333333333337,45.40387415885925
29,Web2,3,10,100,12,0.9,1.0,35.424156188964844
30,Web2,4,1,100,12,0.9,0.5,45.54496741294861
31,Web2,4,2,100,12,0.9,0.5,31.00113034248352
32,Web2,4,3,100,12,0.9,0.33333333333333337,47.00108623504639
33,Web2,4,4,100,12,0.9,0.5416666666666666,38.38572335243225
34,Web2,4,5,100,12,0.9,0.5,39.002370834350586
35,Web2,4,6,100,12,0.9,0.5,33.57236981391907
36,Web2,4,7,100,12,0.9,0.3,29.38745355606079
37,Web2,4,8,100,12,0.9,0.5,33.36927556991577
38,Web2,4,9,100,12,0.9,0.5,29.98968267440796
39,Web2,4,10,100,12,0.9,0.33333333333333337,28.18306064605713
40,Web2,5,1,100,12,0.9,0.5,27.71661353111267
41,Web2,5,2,100,12,0.9,0.5,31.58828616142273
42,Web2,5,3,100,12,0.9,0.5,28.142006635665894
43,Web2,5,4,100,12,0.9,0.7083333333333334,28.537696599960327
44,Web2,5,5,100,12,0.9,0.16666666666666669,29.30054545402527
45,Web2,5,6,100,12,0.9,0.4,29.37205958366394
46,Web2,5,7,100,12,0.9,0.5,29.400169610977173
47,Web2,5,8,100,12,0.9,0.5,30.29332995414734
48,Web2,5,9,100,12,0.9,0.4166666666666667,29.13867998123169
49,Web2,5,10,100,12,0.9,0.33333333333333337,28.154042720794678
