,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Web5,1,1,100,12,0.8,0.42857142857142855,125.18606758117676
1,Web5,1,2,100,12,0.8,0.7083333333333334,99.4528124332428
2,Web5,1,3,100,12,0.8,0.5416666666666666,74.36312770843506
3,Web5,1,4,100,12,0.8,0.4166666666666667,63.71528506278992
4,Web5,1,5,100,12,0.8,0.3333333333333333,92.97907876968384
5,Web5,1,6,100,12,0.8,0.4166666666666667,98.04229021072388
6,Web5,1,7,100,12,0.8,0.3333333333333333,70.14079880714417
7,Web5,1,8,100,12,0.8,0.5,66.42960906028748
8,Web5,1,9,100,12,0.8,1.0,42.70159149169922
9,Web5,1,10,100,12,0.8,1.0,36.618406772613525
10,Web5,2,1,100,12,0.8,0.35714285714285715,34.21323299407959
11,Web5,2,2,100,12,0.8,0.625,50.87139081954956
12,Web5,2,3,100,12,0.8,0.75,40.8559353351593
13,Web5,2,4,100,12,0.8,0.45833333333333337,68.1096293926239
14,Web5,2,5,100,12,0.8,0.75,32.98650574684143
15,Web5,2,6,100,12,0.8,0.3333333333333333,32.74569082260132
16,Web5,2,7,100,12,0.8,0.4166666666666667,53.68228602409363
17,Web5,2,8,100,12,0.8,0.4166666666666667,45.64433407783508
18,Web5,2,9,100,12,0.8,0.3333333333333333,44.969390630722046
19,Web5,2,10,100,12,0.8,0.9166666666666667,42.68757438659668
20,Web5,3,1,100,12,0.8,1.0,40.302919149398804
21,Web5,3,2,100,12,0.8,0.5,81.83681893348694
22,Web5,3,3,100,12,0.8,0.5,43.46871781349182
23,Web5,3,4,100,12,0.8,0.4166666666666667,55.39899945259094
24,Web5,3,5,100,12,0.8,0.5,47.06004047393799
25,Web5,3,6,100,12,0.8,0.4166666666666667,44.024070262908936
26,Web5,3,7,100,12,0.8,1.0,38.06435036659241
27,Web5,3,8,100,12,0.8,0.25,37.08833456039429
28,Web5,3,9,100,12,0.8,0.4166666666666667,51.71043848991394
29,Web5,3,10,100,12,0.8,0.5,34.57059860229492
30,Web5,4,1,100,12,0.8,0.35714285714285715,45.19904971122742
31,Web5,4,2,100,12,0.8,0.4166666666666667,37.19252371788025
32,Web5,4,3,100,12,0.8,0.5,33.205272912979126
33,Web5,4,4,100,12,0.8,0.41666666666666663,34.4032301902771
34,Web5,4,5,100,12,0.8,0.75,36.146470069885254
35,Web5,4,6,100,12,0.8,0.3333333333333333,34.63661313056946
36,Web5,4,7,100,12,0.8,0.25,38.87421178817749
37,Web5,4,8,100,12,0.8,0.5,35.712769508361816
38,Web5,4,9,100,12,0.8,1.0,34.651856660842896
39,Web5,4,10,100,12,0.8,0.25,34.51853823661804
40,Web5,5,1,100,12,0.8,0.2857142857142857,32.664610862731934
41,Web5,5,2,100,12,0.8,0.3333333333333333,32.43820524215698
42,Web5,5,3,100,12,0.8,0.75,32.12518906593323
43,Web5,5,4,100,12,0.8,0.5,33.3337037563324
44,Web5,5,5,100,12,0.8,0.75,32.95465612411499
45,Web5,5,6,100,12,0.8,0.4166666666666667,45.60494351387024
46,Web5,5,7,100,12,0.8,0.3333333333333333,87.89317202568054
47,Web5,5,8,100,12,0.8,1.0,58.2112295627594
48,Web5,5,9,100,12,0.8,0.4166666666666667,40.05504846572876
49,Web5,5,10,100,12,0.8,0.16666666666666666,38.35926413536072
