,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups19,1,1,100,8,0.9,0.4610452349582784,2080.4499468803406
1,Newsgroups19,1,2,100,8,0.9,0.5997850529100529,2087.675359725952
2,Newsgroups19,1,3,100,8,0.9,0.9249999999999999,2027.5401663780212
3,Newsgroups19,1,4,100,8,0.9,0.9627597402597402,2066.7995417118073
4,Newsgroups19,1,5,100,8,0.9,0.3736386653718091,2090.740663051605
5,Newsgroups19,1,6,100,8,0.9,0.8159343200740056,1923.0098206996918
6,Newsgroups19,1,7,100,8,0.9,0.36721611721611724,2047.4550352096558
7,Newsgroups19,1,8,100,8,0.9,0.2796531053459119,2201.6950232982635
8,Newsgroups19,1,9,100,8,0.9,0.9098899147727273,2062.630955696106
9,Newsgroups19,1,10,100,8,0.9,0.589769263289055,1986.0522623062134
10,Newsgroups19,2,1,100,8,0.9,0.8240768487996537,2127.553825378418
11,Newsgroups19,2,2,100,8,0.9,0.5814081914404049,2000.054230928421
12,Newsgroups19,2,3,100,8,0.9,0.6619617009799514,2132.878883600235
13,Newsgroups19,2,4,100,8,0.9,0.3513235294117647,2042.8077783584595
14,Newsgroups19,2,5,100,8,0.9,0.33717020493312067,2052.6546590328217
15,Newsgroups19,2,6,100,8,0.9,0.6332047133018006,1986.0284831523895
16,Newsgroups19,2,7,100,8,0.9,0.6282468961873734,2057.786118030548
17,Newsgroups19,2,8,100,8,0.9,0.7606461947179247,2130.978537797928
18,Newsgroups19,2,9,100,8,0.9,0.7834727456567699,1978.0673682689667
19,Newsgroups19,2,10,100,8,0.9,0.9380334217887112,1970.3638622760773
20,Newsgroups19,3,1,100,8,0.9,0.20664206642066424,2115.308961868286
21,Newsgroups19,3,2,100,8,0.9,0.5491545893719807,2182.7684795856476
22,Newsgroups19,3,3,100,8,0.9,0.5094450825122409,1978.663153886795
23,Newsgroups19,3,4,100,8,0.9,0.569760101010101,2188.895835876465
24,Newsgroups19,3,5,100,8,0.9,0.7010869565217392,2014.3821592330933
25,Newsgroups19,3,6,100,8,0.9,0.17257367257367257,1930.292224407196
26,Newsgroups19,3,7,100,8,0.9,0.511921458625526,2071.83318901062
27,Newsgroups19,3,8,100,8,0.9,0.5955947136563877,2026.82235121727
28,Newsgroups19,3,9,100,8,0.9,0.4404897855602081,2044.7214980125427
29,Newsgroups19,3,10,100,8,0.9,0.9605046998052332,2226.8516912460327
30,Newsgroups19,4,1,100,8,0.9,0.4693665983139667,1975.9928369522095
31,Newsgroups19,4,2,100,8,0.9,0.8719269102990033,2157.8438625335693
32,Newsgroups19,4,3,100,8,0.9,0.7098544500119304,2023.394493818283
33,Newsgroups19,4,4,100,8,0.9,0.7084249670118757,2176.204288005829
34,Newsgroups19,4,5,100,8,0.9,0.7946269242082558,2212.33388876915
35,Newsgroups19,4,6,100,8,0.9,0.7991631799163179,1936.8073735237122
36,Newsgroups19,4,7,100,8,0.9,0.5156296851574214,2161.2393987178802
37,Newsgroups19,4,8,100,8,0.9,0.6194042132982225,1980.7094411849976
38,Newsgroups19,4,9,100,8,0.9,0.8007931163486719,2118.2896983623505
39,Newsgroups19,4,10,100,8,0.9,0.7280362004831844,1898.4885816574097
40,Newsgroups19,5,1,100,8,0.9,0.7627118644067796,1918.6023693084717
41,Newsgroups19,5,2,100,8,0.9,0.8877551020408163,2142.033321619034
42,Newsgroups19,5,3,100,8,0.9,0.5953525641025642,2087.420244216919
43,Newsgroups19,5,4,100,8,0.9,0.7051282051282051,1855.6272444725037
44,Newsgroups19,5,5,100,8,0.9,0.5409836065573771,2182.3598489761353
45,Newsgroups19,5,6,100,8,0.9,0.8872688620592837,2087.3105442523956
46,Newsgroups19,5,7,100,8,0.9,0.4699129277355666,2134.797378063202
47,Newsgroups19,5,8,100,8,0.9,0.5965913247019238,2073.8256089687347
48,Newsgroups19,5,9,100,8,0.9,0.44203340595497465,2209.623532772064
49,Newsgroups19,5,10,100,8,0.9,0.5193521594684385,1974.0107729434967
