,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Newsgroups13,1,1,100,8,1.0,1.0,1243.22372341156
1,Newsgroups13,1,2,100,8,1.0,0.9401463191586649,1252.4047236442566
2,Newsgroups13,1,3,100,8,1.0,0.6316293056314926,1300.6055653095245
3,Newsgroups13,1,4,100,8,1.0,0.7915562493193451,1248.138652563095
4,Newsgroups13,1,5,100,8,1.0,0.9703450242372398,1118.1713399887085
5,Newsgroups13,1,6,100,8,1.0,0.5176609105180534,1163.9788432121277
6,Newsgroups13,1,7,100,8,1.0,0.5196308287745153,1185.2354655265808
7,Newsgroups13,1,8,100,8,1.0,0.6498434004474273,1140.4155921936035
8,Newsgroups13,1,9,100,8,1.0,0.5974371373307543,1188.6706748008728
9,Newsgroups13,1,10,100,8,1.0,0.5638704742478328,1163.960747718811
10,Newsgroups13,2,1,100,8,1.0,0.38280226975120035,1132.3688609600067
11,Newsgroups13,2,2,100,8,1.0,0.8542344560724651,1240.9914209842682
12,Newsgroups13,2,3,100,8,1.0,0.7828887884267631,1270.1549751758575
13,Newsgroups13,2,4,100,8,1.0,0.8124407516868344,1236.366848230362
14,Newsgroups13,2,5,100,8,1.0,0.599824168797954,1232.5057632923126
15,Newsgroups13,2,6,100,8,1.0,0.6297068316299086,1269.6136252880096
16,Newsgroups13,2,7,100,8,1.0,0.7718166383701188,1100.9257137775421
17,Newsgroups13,2,8,100,8,1.0,0.7583011906758343,1194.6962459087372
18,Newsgroups13,2,9,100,8,1.0,0.6246165238548609,1211.754108428955
19,Newsgroups13,2,10,100,8,1.0,0.5079244463742945,1162.5018646717072
20,Newsgroups13,3,1,100,8,1.0,0.8628979053273957,1224.7289350032806
21,Newsgroups13,3,2,100,8,1.0,0.7438083832335329,1202.3600795269012
22,Newsgroups13,3,3,100,8,1.0,0.3745038745038745,1224.2446694374084
23,Newsgroups13,3,4,100,8,1.0,0.6445221445221445,1252.0012311935425
24,Newsgroups13,3,5,100,8,1.0,0.9832102370319478,1198.4354088306427
25,Newsgroups13,3,6,100,8,1.0,0.5204798394453567,1136.758632183075
26,Newsgroups13,3,7,100,8,1.0,0.7360046613777957,1242.2894535064697
27,Newsgroups13,3,8,100,8,1.0,0.37508710801393724,1261.8402547836304
28,Newsgroups13,3,9,100,8,1.0,1.0,1201.1797955036163
29,Newsgroups13,3,10,100,8,1.0,0.9067231980617807,1202.6985909938812
30,Newsgroups13,4,1,100,8,1.0,0.5407924815849632,1155.2343454360962
31,Newsgroups13,4,2,100,8,1.0,0.8629230769230769,1088.1260602474213
32,Newsgroups13,4,3,100,8,1.0,0.6189107827038861,1216.519458770752
33,Newsgroups13,4,4,100,8,1.0,0.80736,1217.4195868968964
34,Newsgroups13,4,5,100,8,1.0,0.5081516336404003,1216.2095153331757
35,Newsgroups13,4,6,100,8,1.0,0.4366591492339995,1204.8652732372284
36,Newsgroups13,4,7,100,8,1.0,0.493139534883721,1234.7079639434814
37,Newsgroups13,4,8,100,8,1.0,0.8263791554357592,1204.2720761299133
38,Newsgroups13,4,9,100,8,1.0,0.8283641975308642,1214.1312260627747
39,Newsgroups13,4,10,100,8,1.0,0.7245977756181838,1166.1427030563354
40,Newsgroups13,5,1,100,8,1.0,0.818737944337283,1225.4312000274658
41,Newsgroups13,5,2,100,8,1.0,0.33402691080593705,1152.2207126617432
42,Newsgroups13,5,3,100,8,1.0,0.7575289575289577,1254.8208680152893
43,Newsgroups13,5,4,100,8,1.0,0.9562243502051984,1175.0073924064636
44,Newsgroups13,5,5,100,8,1.0,0.7905323391711462,1103.860913515091
45,Newsgroups13,5,6,100,8,1.0,0.6140199637023593,1206.941414117813
46,Newsgroups13,5,7,100,8,1.0,1.0,1289.464367866516
47,Newsgroups13,5,8,100,8,1.0,0.35479619390510475,1211.8987169265747
48,Newsgroups13,5,9,100,8,1.0,0.8775868997387984,1256.8417811393738
49,Newsgroups13,5,10,100,8,1.0,0.7254582865693977,1090.0344908237457
