,dataset,rep,fold,best_size,best_depth,best_var,auc,time
0,Web4,1,1,100,12,0.5,0.8478097622027535,690.8891854286194
1,Web4,1,2,100,12,0.5,0.9688786008230452,719.7707419395447
2,Web4,1,3,100,12,0.5,0.8483333333333334,706.5333180427551
3,Web4,1,4,100,12,0.5,0.8995870462942839,691.6352844238281
4,Web4,1,5,100,12,0.5,1.0,690.6157853603363
5,Web4,1,6,100,12,0.5,0.6609686609686609,849.6031022071838
6,Web4,1,7,100,12,0.5,0.5527193860527194,752.527289390564
7,Web4,1,8,100,12,0.5,1.0,706.4202661514282
8,Web4,1,9,100,12,0.5,0.09917355371900827,646.9646034240723
9,Web4,1,10,100,12,0.5,1.0,719.4151973724365
10,Web4,2,1,100,12,0.5,0.7356121091151031,513.1367225646973
11,Web4,2,2,100,12,0.5,1.0,783.6565139293671
12,Web4,2,3,100,12,0.5,1.0,657.2526304721832
13,Web4,2,4,100,12,0.5,0.9775641025641025,574.8028724193573
14,Web4,2,5,100,12,0.5,1.0,656.2553524971008
15,Web4,2,6,100,12,0.5,1.0,754.5009236335754
16,Web4,2,7,100,12,0.5,0.9035812672176309,762.1368887424469
17,Web4,2,8,100,12,0.5,0.9316711590296496,806.5041887760162
18,Web4,2,9,100,12,0.5,0.40145985401459855,775.2508306503296
19,Web4,2,10,100,12,0.5,0.22124542124542124,769.1736838817596
20,Web4,3,1,100,12,0.5,1.0,616.8149800300598
21,Web4,3,2,100,12,0.5,0.8855065879145843,644.5880427360535
22,Web4,3,3,100,12,0.5,0.8219269102990033,667.3714818954468
23,Web4,3,4,100,12,0.5,0.4781526548672566,733.0094318389893
24,Web4,3,5,100,12,0.5,0.530812324929972,462.63806891441345
25,Web4,3,6,100,12,0.5,0.42613636363636365,744.157922744751
26,Web4,3,7,100,12,0.5,0.7465020576131688,722.2814130783081
27,Web4,3,8,100,12,0.5,0.6403218694885362,761.4635269641876
28,Web4,3,9,100,12,0.5,1.0,681.9426276683807
29,Web4,3,10,100,12,0.5,1.0,664.022999048233
30,Web4,4,1,100,12,0.5,0.6421845574387948,696.8396594524384
31,Web4,4,2,100,12,0.5,0.7739791073124407,545.5835435390472
32,Web4,4,3,100,12,0.5,0.5976497848394572,777.5593514442444
33,Web4,4,4,100,12,0.5,0.7407235621521335,700.2138254642487
34,Web4,4,5,100,12,0.5,1.0,675.5845015048981
35,Web4,4,6,100,12,0.5,0.8978102189781022,650.7214288711548
36,Web4,4,7,100,12,0.5,0.9257575757575758,702.9007351398468
37,Web4,4,8,100,12,0.5,0.966240409207161,738.8099429607391
38,Web4,4,9,100,12,0.5,1.0,715.316600561142
39,Web4,4,10,100,12,0.5,1.0,722.3883459568024
40,Web4,5,1,100,12,0.5,0.6940993788819876,708.9276149272919
41,Web4,5,2,100,12,0.5,1.0,710.8352143764496
42,Web4,5,3,100,12,0.5,0.7200744558991982,494.9606273174286
43,Web4,5,4,100,12,0.5,0.7249634502923977,696.4958953857422
44,Web4,5,5,100,12,0.5,0.35855263157894735,749.9094345569611
45,Web4,5,6,100,12,0.5,0.5548172757475083,689.9934706687927
46,Web4,5,7,100,12,0.5,1.0,650.2787833213806
47,Web4,5,8,100,12,0.5,1.0,751.3277637958527
48,Web4,5,9,100,12,0.5,0.9634178207473216,769.8893489837646
49,Web4,5,10,100,12,0.5,1.0,718.8934979438782
